Energy_MeV,F8_Response,Relative_Error
5.2400,9.46000000E-07,0.046
5.2500,8.84000000E-07,0.0476
5.2600,8.56000000E-07,0.0483
5.2700,9.12000000E-07,0.0468
5.2800,9.32000000E-07,0.0463
5.2900,8.40000000E-07,0.0488
5.3000,8.86000000E-07,0.0475
5.3100,9.24000000E-07,0.0465
5.3200,8.58000000E-07,0.0483
5.3300,8.74000000E-07,0.0478
5.3400,8.06000000E-07,0.0498
5.3500,8.66000000E-07,0.0481
5.3600,9.42000000E-07,0.0461
5.3700,8.56000000E-07,0.0483
5.3800,8.68000000E-07,0.048
5.3900,8.84000000E-07,0.0476
5.4000,8.80000000E-07,0.0477
5.4100,8.42000000E-07,0.0487
5.4200,8.64000000E-07,0.0481
5.4300,8.30000000E-07,0.0491
5.4400,7.30000000E-07,0.0523
5.4500,8.02000000E-07,0.0499
5.4600,8.18000000E-07,0.0494
5.4700,8.20000000E-07,0.0494
5.4800,7.54000000E-07,0.0515
5.4900,7.34000000E-07,0.0522
5.5000,6.92000000E-07,0.0538
5.5100,6.54000000E-07,0.0553
5.5200,7.36000000E-07,0.0521
5.5300,7.66000000E-07,0.0511
5.5400,6.26000000E-07,0.0565
5.5500,7.28000000E-07,0.0524
5.5600,8.36000000E-07,0.0489
5.5700,9.16000000E-07,0.0467
5.5800,1.01400000E-06,0.0444
5.5900,1.33000000E-06,0.0388
5.6000,1.53200000E-06,0.0361
5.6100,1.62800000E-06,0.035
5.6200,1.76400000E-06,0.0337
5.6300,1.71200000E-06,0.0342
5.6400,1.77600000E-06,0.0336
5.6500,1.53400000E-06,0.0361
5.6600,1.35200000E-06,0.0385
5.6700,1.19600000E-06,0.0409
5.6800,1.00200000E-06,0.0447
5.6900,8.98000000E-07,0.0472
5.7000,8.24000000E-07,0.0493
5.7100,8.00000000E-07,0.05
5.7200,7.66000000E-07,0.0511
5.7300,7.48000000E-07,0.0517
5.7400,7.60000000E-07,0.0513
5.7500,7.32000000E-07,0.0523
5.7600,7.62000000E-07,0.0512
5.7700,7.98000000E-07,0.0501
5.7800,7.52000000E-07,0.0516
5.7900,8.08000000E-07,0.0498
5.8000,7.08000000E-07,0.0531
5.8100,7.08000000E-07,0.0531
5.8200,7.74000000E-07,0.0508
5.8300,7.18000000E-07,0.0528
5.8400,7.34000000E-07,0.0522
5.8500,7.92000000E-07,0.0503
5.8600,8.04000000E-07,0.0499
5.8700,8.70000000E-07,0.0479
5.8800,8.66000000E-07,0.0481
5.8900,8.52000000E-07,0.0485
5.9000,8.28000000E-07,0.0491
5.9100,8.98000000E-07,0.0472
5.9200,8.04000000E-07,0.0499
5.9300,7.74000000E-07,0.0508
5.9400,6.84000000E-07,0.0541
5.9500,6.90000000E-07,0.0538
5.9600,6.28000000E-07,0.0564
5.9700,6.00000000E-07,0.0577
5.9800,5.38000000E-07,0.061
5.9900,5.92000000E-07,0.0581
6.0000,5.38000000E-07,0.061
6.0100,5.00000000E-07,0.0632
6.0200,5.14000000E-07,0.0624
6.0300,4.64000000E-07,0.0657
6.0400,5.74000000E-07,0.059
6.0500,5.94000000E-07,0.058
6.0600,6.26000000E-07,0.0565
6.0700,7.74000000E-07,0.0508
6.0800,8.76000000E-07,0.0478
6.0900,1.00600000E-06,0.0446
6.1000,1.28600000E-06,0.0394
6.1100,1.31600000E-06,0.039
6.1200,1.45200000E-06,0.0371
6.1300,1.54800000E-06,0.0359
6.1400,1.42800000E-06,0.0374
6.1500,1.36600000E-06,0.0383
6.1600,1.24200000E-06,0.0401
6.1700,1.05400000E-06,0.0436
6.1800,9.84000000E-07,0.0451
6.1900,7.88000000E-07,0.0504
6.2000,6.66000000E-07,0.0548
6.2100,6.18000000E-07,0.0569
6.2200,5.10000000E-07,0.0626
6.2300,4.50000000E-07,0.0667
6.2400,4.72000000E-07,0.0651
6.2500,4.82000000E-07,0.0644
6.2600,4.90000000E-07,0.0639
6.2700,4.26000000E-07,0.0685
6.2800,4.62000000E-07,0.0658
6.2900,4.34000000E-07,0.0679
6.3000,4.40000000E-07,0.0674
6.3100,4.38000000E-07,0.0676
6.3200,4.40000000E-07,0.0674
6.3300,4.84000000E-07,0.0643
6.3400,4.30000000E-07,0.0682
6.3500,4.54000000E-07,0.0664
6.3600,5.30000000E-07,0.0614
6.3700,5.34000000E-07,0.0612
6.3800,5.92000000E-07,0.0581
6.3900,6.34000000E-07,0.0562
6.4000,6.94000000E-07,0.0537
6.4100,8.10000000E-07,0.0497
6.4200,7.06000000E-07,0.0532
6.4300,7.22000000E-07,0.0526
6.4400,6.72000000E-07,0.0546
6.4500,5.64000000E-07,0.0595
6.4600,5.34000000E-07,0.0612
6.4700,5.04000000E-07,0.063
6.4800,4.76000000E-07,0.0648
6.4900,4.32000000E-07,0.068
6.5000,3.88000000E-07,0.0718
6.5100,4.00000000E-07,0.0707
6.5200,3.92000000E-07,0.0714
6.5300,4.32000000E-07,0.068
6.5400,3.78000000E-07,0.0727
6.5500,4.26000000E-07,0.0685
6.5600,5.22000000E-07,0.0619
6.5700,5.44000000E-07,0.0606
6.5800,5.84000000E-07,0.0585
6.5900,6.52000000E-07,0.0554
6.6000,7.24000000E-07,0.0526
6.6100,7.20000000E-07,0.0527
6.6200,7.60000000E-07,0.0513
6.6300,6.88000000E-07,0.0539
6.6400,6.22000000E-07,0.0567
6.6500,5.86000000E-07,0.0584
6.6600,5.08000000E-07,0.0627
6.6700,4.72000000E-07,0.0651
6.6800,4.56000000E-07,0.0662
6.6900,3.92000000E-07,0.0714
6.7000,3.98000000E-07,0.0709
6.7100,3.48000000E-07,0.0758
6.7200,3.38000000E-07,0.0769
6.7300,3.56000000E-07,0.075
6.7400,3.18000000E-07,0.0793
6.7500,2.82000000E-07,0.0842
6.7600,3.32000000E-07,0.0776
6.7700,2.60000000E-07,0.0877
6.7800,2.60000000E-07,0.0877
6.7900,2.88000000E-07,0.0833
6.8000,3.24000000E-07,0.0786
6.8100,2.92000000E-07,0.0828
6.8200,2.74000000E-07,0.0854
6.8300,3.20000000E-07,0.0791
6.8400,2.64000000E-07,0.087
6.8500,3.26000000E-07,0.0783
6.8600,2.66000000E-07,0.0867
6.8700,3.10000000E-07,0.0803
6.8800,3.50000000E-07,0.0756
6.8900,4.00000000E-07,0.0707
6.9000,3.82000000E-07,0.0724
6.9100,4.20000000E-07,0.069
6.9200,4.16000000E-07,0.0693
6.9300,4.28000000E-07,0.0684
6.9400,3.92000000E-07,0.0714
6.9500,3.32000000E-07,0.0776
6.9600,3.44000000E-07,0.0762
6.9700,2.58000000E-07,0.088
6.9800,2.60000000E-07,0.0877
6.9900,2.42000000E-07,0.0909
7.0000,2.28000000E-07,0.0937
7.0100,1.42000000E-07,0.1187
7.0200,1.70000000E-07,0.1085
7.0300,1.60000000E-07,0.1118
7.0400,1.90000000E-07,0.1026
7.0500,1.88000000E-07,0.1031
7.0600,2.60000000E-07,0.0877
7.0700,2.10000000E-07,0.0976
7.0800,2.90000000E-07,0.083
7.0900,2.96000000E-07,0.0822
7.1000,3.32000000E-07,0.0776
7.1100,4.08000000E-07,0.07
7.1200,3.42000000E-07,0.0765
7.1300,4.06000000E-07,0.0702
7.1400,3.96000000E-07,0.0711
7.1500,3.16000000E-07,0.0796
7.1600,3.04000000E-07,0.0811
7.1700,2.68000000E-07,0.0864
7.1800,2.34000000E-07,0.0925
7.1900,1.52000000E-07,0.1147
7.2000,1.64000000E-07,0.1104
7.2100,1.52000000E-07,0.1147
7.2200,1.10000000E-07,0.1348
7.2300,1.46000000E-07,0.117
7.2400,1.26000000E-07,0.126
7.2500,1.14000000E-07,0.1325
7.2600,1.24000000E-07,0.127
7.2700,1.32000000E-07,0.1231
7.2800,9.80000000E-08,0.1429
7.2900,1.44000000E-07,0.1179
7.3000,1.32000000E-07,0.1231
